MIMAT,name,logFC.merged,adj.P.Val.merged,TestStatistic.meta,adj.P.Val.meta,same_dir,consensus,curated
MIMAT0005593,hsa-miR-1238-3p,-0.012432,8.927e-01,-1.847348,3.648e-01, TRUE,FALSE,rejected
MIMAT0000085,hsa-miR-28-5p, 0.043085,8.936e-01, 0.452024,8.504e-01, TRUE,FALSE,white
MIMAT0000318,hsa-miR-200b-3p, 0.075585,8.936e-01, 0.247942,9.146e-01, TRUE,FALSE,white
MIMAT0000456,hsa-miR-186-5p,-0.031381,8.936e-01,-0.458318,8.504e-01, TRUE,FALSE,white
MIMAT0000688,hsa-miR-301a-3p, 0.057889,8.936e-01,-0.097263,9.703e-01,FALSE,FALSE,white
MIMAT0002817,hsa-miR-495-3p,-0.017916,8.936e-01, 0.212345,9.380e-01,FALSE,FALSE,white
MIMAT0003322,hsa-miR-652-3p, 0.035405,8.936e-01, 0.512357,8.439e-01, TRUE,FALSE,white
MIMAT0004954,hsa-miR-543,-0.010369,8.936e-01,-0.175165,9.574e-01, TRUE,FALSE,white
MIMAT0000455,hsa-miR-185-5p, 0.030643,8.941e-01,-0.365297,8.738e-01,FALSE,FALSE,white
MIMAT0003340,hsa-miR-542-5p,-0.034483,8.941e-01,-0.079169,9.813e-01, TRUE,FALSE,white
MIMAT0004955,hsa-miR-374b-5p,-0.032867,8.941e-01,-0.035149,9.869e-01, TRUE,FALSE,white
MIMAT0000073,hsa-miR-19a-3p,-0.042881,8.999e-01,-0.109488,9.703e-01, TRUE,FALSE,white
MIMAT0000069,hsa-miR-16-5p,-0.072250,8.999e-01, 0.054435,9.824e-01,FALSE,FALSE,white
MIMAT0001413,hsa-miR-20b-5p,-0.049811,8.999e-01,-0.049938,9.824e-01, TRUE,FALSE,white
MIMAT0005792,hsa-miR-320b,-0.036280,9.069e-01,-0.905394,6.880e-01, TRUE,FALSE,rejected
MIMAT0000434,hsa-miR-142-3p, 0.045274,9.192e-01,-0.054467,9.824e-01,FALSE,FALSE,white
MIMAT0000442,hsa-miR-9-3p, 0.030484,9.192e-01, 0.959359,6.722e-01, TRUE,FALSE,white
MIMAT0000443,hsa-miR-125a-5p, 0.031708,9.192e-01, 0.501810,8.439e-01, TRUE,FALSE,white
MIMAT0000705,hsa-miR-362-5p,-0.020951,9.192e-01,-0.304036,8.846e-01, TRUE,FALSE,white
MIMAT0000727,hsa-miR-374a-5p, 0.041511,9.192e-01, 0.171918,9.574e-01, TRUE,FALSE,white
MIMAT0000756,hsa-miR-326, 0.012090,9.192e-01, 0.713575,7.734e-01, TRUE,FALSE,white
MIMAT0001341,hsa-miR-424-5p, 0.045691,9.192e-01, 0.382414,8.695e-01, TRUE,FALSE,white
MIMAT0003240,hsa-miR-575, 0.031313,9.192e-01, 1.179100,5.600e-01, TRUE,FALSE,rejected
MIMAT0003258,hsa-miR-590-5p, 0.035113,9.192e-01, 0.101754,9.703e-01, TRUE,FALSE,white
MIMAT0003389,hsa-miR-542-3p,-0.019995,9.192e-01, 0.117302,9.703e-01,FALSE,FALSE,white
MIMAT0004683,hsa-miR-362-3p,-0.018870,9.192e-01,-0.162939,9.613e-01, TRUE,FALSE,white
MIMAT0004982,hsa-miR-939-5p,-0.026931,9.192e-01, 1.367383,5.178e-01,FALSE,FALSE,rejected
MIMAT0004484,hsa-let-7d-3p, 0.003428,9.221e-01, 0.622566,8.120e-01, TRUE,FALSE,white
MIMAT0002805,hsa-miR-489-3p, 0.013568,9.412e-01, 0.672914,7.866e-01, TRUE,FALSE,white
MIMAT0000070,hsa-miR-17-5p,-0.012480,9.559e-01, 0.125289,9.703e-01,FALSE,FALSE,white
MIMAT0000457,hsa-miR-188-5p, 0.009095,9.559e-01, 1.169692,5.600e-01, TRUE,FALSE,white
MIMAT0003885,hsa-miR-454-3p, 0.008447,9.770e-01, 0.393512,8.695e-01, TRUE,FALSE,white
MIMAT0000227,hsa-miR-197-3p,-0.003804,9.887e-01,-0.390051,8.695e-01, TRUE,FALSE,white
MIMAT0000063,hsa-let-7b-5p,-0.001984,9.941e-01,-1.502386,4.699e-01, TRUE,FALSE,white
MIMAT0000245,hsa-miR-30d-5p, 0.001335,9.949e-01,-0.401670,8.695e-01,FALSE,FALSE,white
