	logFC	AveExpr	t	P.Value	adj.P.Val	B
MIMAT0000434	-0.0404781742064504	12.0370401053953	-0.0945516280871795	0.924684990710206	0.998689077135471	-7.07007030086672
MIMAT0002888	0.0154652336417884	8.14587841356341	0.0932207029174099	0.9257420463342	0.998689077135471	-7.07019446996433
MIMAT0000431	0.0202794140168638	10.1411457179848	0.0861199721460964	0.931383805413767	0.998689077135471	-7.0708271882438
MIMAT0004504	-0.0185663344503775	6.90521863363389	-0.0786002117408081	0.937362256271059	0.998689077135471	-7.07144261980349
MIMAT0000447	0.0109863191126411	7.19724017945421	0.0779215036134863	0.93790203006878	0.998689077135471	-7.07149540192063
MIMAT0000100	0.0250633303897345	9.51588321537948	0.0775340306491281	0.938210198558718	0.998689077135471	-7.07152532985772
MIMAT0004493	0.0121134848195616	7.17918774699499	0.0720360725792844	0.942583860731049	0.998689077135471	-7.07193390839158
MIMAT0000763	0.0258182266425253	8.80975748917491	0.067740362681712	0.94600233973318	0.998689077135471	-7.07223223944665
MIMAT0003163	0.00529565125166531	6.56376257805467	0.061690152594201	0.950818704942213	0.998689077135471	-7.07262131766497
MIMAT0000691	-0.0135805955356085	9.32226832313944	-0.0601488976477129	0.952045939806475	0.998689077135471	-7.07271461965965
MIMAT0004601	0.00969167779303159	7.1998748717645	0.0601109434994733	0.952076162506736	0.998689077135471	-7.07271688748628
MIMAT0000222	-0.0167626256891609	8.24107179102695	-0.0600033608295434	0.952161830428814	0.998689077135471	-7.07272330795923
MIMAT0004558	-0.00626596199472296	6.81776589475706	-0.0583112138485265	0.953509356755757	0.998689077135471	-7.07282278121647
MIMAT0004780	-0.00608512640983871	7.0415766087001	-0.0580076623608593	0.953751101493944	0.998689077135471	-7.07284032456986
MIMAT0000086	-0.0098349139837417	13.6716643395032	-0.0522078078190989	0.958370828095525	0.998689077135471	-7.07315793138675
MIMAT0004683	-0.00874964506105957	7.53211283660837	-0.0493132358519462	0.96067695919401	0.998689077135471	-7.07330393739656
MIMAT0000275	-0.0108500641568234	7.57152908555936	-0.0465248576150144	0.962898796568273	0.998689077135471	-7.07343671360059
MIMAT0000438	0.00895848622189988	8.0825874006664	0.0429512399502303	0.96574674833034	0.998689077135471	-7.07359558496053
MIMAT0003322	0.00660922433472333	7.59910901028833	0.0366431196576343	0.970774974281858	0.998689077135471	-7.07384505183464
MIMAT0000073	-0.00914838526903861	9.54401263252997	-0.0362149532608432	0.971116311705921	0.998689077135471	-7.0738605514518
MIMAT0001412	0.00567611051787864	7.2741105508139	0.0324037230199952	0.974154878846028	0.998689077135471	-7.07399049008088
MIMAT0000257	-0.0080211145495559	8.98237855680247	-0.0319752051574193	0.974496546192082	0.998689077135471	-7.07400419711473
MIMAT0000686	0.00521211155211709	7.27885712844863	0.0250036471682098	0.980055746221651	0.998689077135471	-7.07420156405859
MIMAT0004571	0.00483221453289406	7.53105243784802	0.0235986400596514	0.981176241083076	0.998689077135471	-7.07423549267735
MIMAT0003233	-0.00554318810005583	7.74360000640159	-0.0211424779492654	0.98313512130767	0.998689077135471	-7.07429009295331
MIMAT0000687	0.00161148154125268	6.5301014458468	0.0188626186298968	0.984953484884361	0.998689077135471	-7.0743354092471
MIMAT0000727	0.00456081006056674	8.10166467005848	0.0154145728763923	0.987703712814227	0.998689077135471	-7.0743941323909
MIMAT0000265	-0.00182332966539089	6.55575457318772	-0.0119897321995203	0.990435576812653	0.998689077135471	-7.074440765057
MIMAT0000685	-0.00144839799656538	8.41601878357366	-0.00705031237525919	0.994375751870215	0.998689077135471	-7.0744874928223
MIMAT0000280	0.00239521925397668	10.3232209031617	0.00634974609432752	0.994934606920675	0.998689077135471	-7.07449215712837
MIMAT0000705	0.00021844780197533	8.049323629292	0.00127102002412654	0.998986060623597	0.998986060623597	-7.07451138736184
